ID,Score,"Emails Sent","Open Rate","Unsubscription Rate","Bounce Rate","Complaint Rate"
1343238,21.86,15348,9.27,0,1.6,0.03
304656,13.98,15334,5.66,0,1.33,0
1047602,28.72,15333,11.18,0.04,3.12,0
358010,43.6,15327,19.49,0,2.31,0
1259608,29.36,15324,13.09,0,1.57,0.01
999720,60.12,15322,28.34,0,1.72,0
131692,26.14,15320,10.3,0,2.77,0
595380,45.32,15319,20.14,0,2.52,0
1248818,30.46,15318,14.4,0,0.81,0.01
525628,48.36,15315,6.69,0,17.37,0.06
497122,88.88,15313,43.37,0,1.07,0
963453,28.28,15312,12.63,0,1.51,0
1206378,70.68,15309,34.75,0,0.57,0.01
593073,24.3,15307,10.96,0,1.19,0
25660,27.58,15305,11.71,0.06,1.97,0.01
818056,57.14,15303,16.83,0,11.72,0.01
1188502,32.78,15292,15.55,0,0.84,0
4269,25.32,15292,12.36,0,0.3,0
614075,106.14,15288,51.89,0,1.18,0
1317547,134.02,15288,62.61,0,4.38,0.01
836930,22.8,15280,11.31,0,0.09,0
1081049,39.68,15280,18.65,0,1.19,0
62248,58.9,15279,22.3,0,7.13,0.01
422652,13.14,15275,4.51,0,2.04,0.01
258436,54.16,15274,20.18,0.02,6.87,0
820503,19.34,15274,7,0.04,2.55,0.03
1496391,9.86,15258,3.05,0,1.86,0.01
1335748,51.62,15254,23.7,0,2.09,0.01
1435817,20.42,15254,8,0,2.19,0.01
1330676,31.45,15253,14.36,0.17,1.01,0.05
129095,22.34,15249,10.21,0,0.94,0.01
1394517,21.54,15244,9.95,0,0.82,0
361346,43.74,15243,21.14,0.06,0.62,0.01
571911,21.84,15243,4.69,0,6.21,0.01
1450989,14.8,15243,3.91,0,3.49,0
345745,54.92,15243,26.27,0,1.17,0.01
418891,6.72,15242,1.25,0,2.09,0.01
1280460,109.12,15242,53.33,0,1.23,0
698115,42.68,15237,19.43,0,1.91,0
608658,31.48,15237,12.94,0,2.8,0
1534283,25.42,15229,12.11,0,0.58,0.01
1250207,32.34,15225,12.49,0,3.68,0
536894,75.74,15224,37.2,0,0.67,0
1338874,21.58,15223,9.32,0,1.45,0.01
966449,29.26,15221,13.4,0,1.23,0
584657,48.22,15220,21.59,0,2.5,0.01
1309758,48.84,15220,16.16,0,8.26,0
1537851,22.38,15211,9.27,0,1.88,0.02
675475,27.74,15210,12.08,0,1.79,0
1279167,23.68,15209,10.79,0,1.03,0.01
799530,22.24,15206,10.14,0,0.98,0
1143021,20.67,15195,8.46,0.05,1.76,0.02
133237,52.44,15192,22.86,0,3.36,0
1103962,45.48,15190,20.84,0,1.9,0
714633,66.26,15188,32.06,0,1.07,0
924562,46.24,15185,20.84,0,2.28,0
1257678,26.86,15184,12.29,0,1.14,0
372191,19.08,15179,7.73,0,1.81,0
154572,26.91,15177,11.41,0.11,1.84,0.02
343281,28.03,15174,12.15,0.27,1.4,0.03
1440241,21.46,15169,6.25,0,4.48,0
559611,42.6,15159,20.57,0,0.73,0
15917,88.06,15158,43.44,0,0.59,0
452676,25.63,15155,10.59,0.13,2.03,0
1126046,15.3,15155,6.34,0,1.31,0
1144128,13.56,15152,5.32,0,1.46,0
868595,17.6,15138,4.74,0,4.04,0.01
1347176,34.52,15135,5.53,0,11.69,0.02
1167736,21.6,15135,10.05,0,0.75,0
1166898,19.54,15134,9.01,0.1,0.57,0.02
1169548,47.75,15131,22.41,0.11,1.3,0
271787,114.48,15112,44.94,0,12.3,0
1340016,74.25,15107,35.24,0.01,1.87,0
288965,54.1,15106,25.07,0,1.96,0.01
91335,104.78,15105,52.36,0,0.03,0
194705,50.58,15098,21.94,0.18,3.08,0
732111,51.09,15093,21.98,0.01,3.55,0
1019460,51.86,15086,25.33,0,0.58,0.01
817570,33.86,15075,15.95,0,0.96,0.01
1052565,25.34,15072,10.55,0,2.1,0.01
607867,25.52,15072,10.56,0,2.14,0.03
726001,41.22,15071,16.6,0,4.01,0
18573,20.4,15053,10.07,0,0.07,0.03
756484,35.91,15051,15.17,0.41,2.17,0
549399,16.62,15047,6.48,0,1.79,0.02
148362,41.82,15046,18.96,0,1.93,0.01
